SPECIES;DETERMINED AS;NAME;LAT;LONG;MAX_AGE;MIN_AGE;MIS;PERIOD;EARLY_INTERVALL;LATE_INTERVALL;COUNTRY;STATE;REFERENCE;NOTIZ;;
Mammuthus columbi;Mammuthus columbi;American Falls;42.75;-112.866667;0.125;0.125;5.5;K;Late Pleistocene;;US;Idaho;"Uno, Kevin T.; Fisher, Daniel C.; Wittemyer, George; Douglas-Hamilton, Iain; Carpenter, Nancy; Omondi, Patrick; Cerling, Thure E. (2020): Forward and inverse methods for extracting climate and diet information from stable isotope profiles in proboscidean molars. In: Quaternary International 557, S. 92–109. DOI: 10.1016/j.quaint.2020.06.030.";;;
Mammuthus columbi;Mammuthus columbi;Dam Local Fauna [ISUM 52002];42.75;-112.75;0.033;0.021;3-2;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Hinrich's Mammoth [48CO1401];42.75;-105.25;0.035;0.01;3-1;;;;;;;;;
Mammuthus columbi;Mammuthus imperator;American Falls Reservoir;42.799999;-112.900002;0.126;0.0117;5-1;;Late Pleistocene;;US;;;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;American Falls Reservoir;42.799999;-112.900002;0.126;0.0117;;;Late Pleistocene;;US;Idaho;;;;
Mammuthus columbi;Mammuthus columbi;Lennon Site;42.96389;-83.919167;0.126;0.0117;5-1;;Late Pleistocene;;US;Michigan;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus imperator;Lennon Site;42.96389;-83.919167;0.126;0.0117;5-1;;Late Pleistocene;;US;;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Lennon Site;42.96389;-83.919167;0.126;0.0117;;;Late Pleistocene;;US;Michigan;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Lennon [Flint] Site;42.966667;-83.966667;0.0114;0.0114;1;W;;;;;;;;
Mammuthus columbi;Mammuthus imperator;Fossil Lake;43.333332;-120.5;0.126;0.0117;5-1;;Late Pleistocene;;US;;;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Fossil Lake;43.333332;-120.5;0.126;0.0117;;;Late Pleistocene;;US;Oregon;;;;
Mammuthus columbi;Mammuthus columbi;Fossil Lake Trackway;43.333332;-120.5;0.04359;0.04297;3;W;Late Pleistocene;;US;Oregon;"Retallack, Gregory J.; Martin, James E.; Broz, Adrian P.; Breithaupt, Brent H.; Matthews, Neffra A.; Walton, Dean P. (2018): Late Pleistocene mammoth trackway from Fossil Lake, Oregon. In: Palaeogeography, Palaeoclimatology, Palaeoecology 496, S. 192–204. DOI: 10.1016/j.palaeo.2018.01.037.";;;
Mammuthus columbi;Mammuthus columbi;Hot Springs Mammoth Site;43.433334;-103.466667;0.026;0.026;2;K;Late Pleistocene;;US;South Dakota;"Falkingham, Peter L.; Agenbroad, Larry D.; Thompson, Kristina; Manning, Phillip L. (2010): Bird Tracks at the Hot Springs Mammoth Site, South Dakota, USA. In: Ichnos 17 (1), S. 34–39. DOI: 10.1080/10420940903358669.";;;
Mammuthus columbi;Mammuthus imperator;Hot Springs Mammoth Site;43.433334;-103.466667;0.126;0.0117;5-1;;Late Pleistocene;;US;;L. D. Agenbroad. 1985. The Hot Springs Mammoth Site, South Dakota: from salvage paleontology to in situ exhibit and research center. Dakoterra 2(2):121-139;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Hot Springs Mammoth Site;43.433334;-103.466667;0.126;0.0117;;;Late Pleistocene;;US;South Dakota;L. D. Agenbroad. 1985. The Hot Springs Mammoth Site, South Dakota: from salvage paleontology to in situ exhibit and research center. Dakoterra 2(2):121-139;;;
Mammuthus columbi;Mammuthus columbi;Mammoth Site of Hot Springs;43.466667;-103.533333;0.026075;0.0117;2-1;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Judicial Ditch Number 13;43.559444;-93.988052;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Judicial Ditch Number 13;43.559444;-93.988052;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Judicial Ditch Number 13;43.559444;-93.988052;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Frost;43.586388;-93.926666;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Frost;43.586388;-93.926666;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Frost;43.586388;-93.926666;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Sweeney Site;43.616667;-83;0.0096;0.0096;1;W;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Albert Lea;43.648609;-93.362503;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Albert Lea;43.648609;-93.362503;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Albert Lea;43.648609;-93.362503;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Bailer Site;43.676389;-84.345833;0.024;0.024;2;K;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Sweeny Site;43.684166;-83.068336;0.126;0.0117;5-1;;Late Pleistocene;;US;Michigan;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus imperator;Sweeny Site;43.684166;-83.068336;0.126;0.0117;5-1;;Late Pleistocene;;US;;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Sweeny Site;43.684166;-83.068336;0.126;0.0117;;;Late Pleistocene;;US;Michigan;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus columbi;McMillan Farm;43.758888;-93.20639;2.588;0.0117;;;Pleistocene;;US;Minnesota;;;;
Mammuthus columbi;Mammuthus imperator;McMillan Farm;43.758888;-93.20639;2.588;0.0117;;;Pleistocene;;US;;;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;McMillan Farm;43.758888;-93.20639;2.588;0.0117;;;Pleistocene;;US;Minnesota;;;;
Mammuthus columbi;Mammuthus columbi;Bailer Farm;43.763889;-84.536667;0.126;0.0117;5-1;;Late Pleistocene;;US;Michigan;R. O. Kapp. 1970. A 24,000-year-old Jefferson mammoth from Midland County, Michigan. Michigan Academician 3(2):95-99;no access to publication;;
Mammuthus columbi;Mammuthus imperator;Bailer Farm;43.763889;-84.536667;0.126;0.0117;5-1;;Late Pleistocene;;US;;R. O. Kapp. 1970. A 24,000-year-old Jefferson mammoth from Midland County, Michigan. Michigan Academician 3(2):95-99;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Bailer Farm;43.763889;-84.536667;0.126;0.0117;;;Late Pleistocene;;US;Michigan;R. O. Kapp. 1970. A 24,000-year-old Jefferson mammoth from Midland County, Michigan. Michigan Academician 3(2):95-99;;;
Mammuthus columbi;Mammuthus columbi;Colby ;44;-107.866667;0.01105;0.010764;1;W;Greenlandian;;US;Montana;Hill, Christopher L. (2006): Stratigraphic and geochronologic contexts of mammoth (Mammuthus) and other Pleistocene fauna, Upper Missouri Basin (northern Great Plains and Rocky Mountains), U.S.A. In: Quaternary International 142-143, S. 87–106. DOI: 10.1016/j.quaint.2005.03.007.;;;
Mammuthus columbi;Mammuthus columbi;Colby Site;44.033333;-107.866669;0.126;0.0117;5-1;;Late Pleistocene;;US;Wyoming;;;;
Mammuthus columbi;Mammuthus imperator;Colby Site;44.033333;-107.866669;0.126;0.0117;5-1;;Late Pleistocene;;US;Wyoming;;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Colby Site;44.033333;-107.866669;0.126;0.0117;;;Late Pleistocene;;US;Wyoming;;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Henry Site;44.25;-83.5;0.015;0.01;2-1;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Kenyon;44.272221;-92.985558;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Kenyon;44.272221;-92.985558;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Kenyon;44.272221;-92.985558;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Henry Site;44.302776;-85.326385;0.126;0.0117;5-1;;Late Pleistocene;;US;Michigan;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus imperator;Henry Site;44.302776;-85.326385;0.126;0.0117;5-1;;Late Pleistocene;;US;;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Henry Site;44.302776;-85.326385;0.126;0.0117;;;Late Pleistocene;;US;Michigan;J. A. Holman, D. C. Fisher, and R. O. Kapp. 1986. Recent discoveries of fossil vertebrates in the lower peninsula of Michigan. Michigan Academician 18(3):431-463;;;
Mammuthus columbi;Mammuthus columbi;Russell;44.31889;-95.948059;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Russell;44.31889;-95.948059;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Russell;44.31889;-95.948059;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Red Wing;44.566113;-92.536942;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Red Wing;44.566113;-92.536942;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Red Wing;44.566113;-92.536942;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Merrel, stratum A;44.633331;-112.583336;0.076;0.05;5-3;;Late Pleistocene;;US;Montana;Hill, Christopher L.: Geochronology of Merrell locality strata and regional paleonenvironmental contexts. In: The Merrell Locality (24BE1659) and Centennial Valley, Southwest Montana: Pleistocene Geology, Paleontology and Prehistoric Archaeology., S. 71–77.;;;
Mammuthus columbi;Mammuthus imperator;Merrell;44.633331;-112.583336;0.126;0.0117;5-1;;Late Pleistocene;;US;;R. G. Dundas. 2005. The Late Pleistocene vertebrate fauna.  In C. Hill, L. B. Davis (eds.), The Merrell Locality & Centennial Valley, Southwest Montana, Pleistocene Geology, Paleontology & Prehistoric Archaeology, Bureau of Land Management Cultural Resources Series No. 4, Montana State Office;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Merrell;44.633331;-112.583336;0.126;0.0117;;;Late Pleistocene;;US;Montana;R. G. Dundas. 2005. The Late Pleistocene vertebrate fauna.  In C. Hill, L. B. Davis (eds.), The Merrell Locality & Centennial Valley, Southwest Montana, Pleistocene Geology, Paleontology & Prehistoric Archaeology, Bureau of Land Management Cultural Resources Series No. 4, Montana State Office;;;
Mammuthus columbi;Mammuthus columbi;Merrell, stratum D;44.633331;-112.583336;0.027;0.022;2;K;Late Pleistocene;;US;Montana;R. G. Dundas. 2005. The Late Pleistocene vertebrate fauna.  In C. Hill, L. B. Davis (eds.), The Merrell Locality & Centennial Valley, Southwest Montana, Pleistocene Geology, Paleontology & Prehistoric Archaeology, Bureau of Land Management Cultural Resources Series No. 4, Montana State Office;;;
Mammuthus columbi;Mammuthus columbi;Farmington;44.640278;-93.143608;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Farmington;44.640278;-93.143608;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Farmington;44.640278;-93.143608;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Hastings;44.726944;-92.853333;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Hastings;44.726944;-92.853333;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Hastings;44.726944;-92.853333;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;St. Paul;44.943611;-93.093613;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;St. Paul;44.943611;-93.093613;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;St. Paul;44.943611;-93.093613;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Ceadar Lake, Minneapolis;44.960278;-93.321114;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Ceadar Lake, Minneapolis;44.960278;-93.321114;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Ceadar Lake, Minneapolis;44.960278;-93.321114;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Natural Trap Cave;45.099658;-108.33432;0.01142;0.01102;1;W;Grenlandian;;US;Montana;Hill, Christopher L. (2006): Stratigraphic and geochronologic contexts of mammoth (Mammuthus) and other Pleistocene fauna, Upper Missouri Basin (northern Great Plains and Rocky Mountains), U.S.A. In: Quaternary International 142-143, S. 87–106. DOI: 10.1016/j.quaint.2005.03.007.;;;
Mammuthus columbi;Mammuthus columbi;Alder Gulch;45.321275;-112.072519;0.126;0.012;5-1;;Late Pleistocene;;US;Montana;Hill, Christopher L. (2006): Stratigraphic and geochronologic contexts of mammoth (Mammuthus) and other Pleistocene fauna, Upper Missouri Basin (northern Great Plains and Rocky Mountains), U.S.A. In: Quaternary International 142-143, S. 87–106. DOI: 10.1016/j.quaint.2005.03.007.;;;
Mammuthus columbi;Mammuthus columbi;Brainerd;46.357224;-94.194443;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus imperator;Brainerd;46.357224;-94.194443;2.588;0.0117;;;Pleistocene;;US;;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Brainerd;46.357224;-94.194443;2.588;0.0117;;;Pleistocene;;US;Minnesota;C. R. Stauffer. 1924. The fossil elephants of Minnesota. Science 60(1541):40-41;;;
Mammuthus columbi;Mammuthus columbi;Doeden Gravel Pit;46.400002;-105.800003;1.8;0.3;;;Irvingtonian;;US;Montana;C. L. Hill. 2001. Pleistocene mammals of Montana and their geologic context. Museum of the Rockies Occasional Paper 3:127-144;;;
Mammuthus columbi;Mammuthus imperator;Doeden Gravel Pit;46.400002;-105.800003;1.8;0.3;;;Irvingtonian;;US;;C. L. Hill. 2001. Pleistocene mammals of Montana and their geologic context. Museum of the Rockies Occasional Paper 3:127-144;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Doeden Gravel Pit;46.400002;-105.800003;1.8;0.3;;;Irvingtonian;;US;Montana;C. L. Hill. 2001. Pleistocene mammals of Montana and their geologic context. Museum of the Rockies Occasional Paper 3:127-144;;;
Mammuthus columbi;Mammuthus columbi;Moxee City;46.552805;-120.411649;0.01457;0.014556;2;K;Late Pleistocene;;US;Washington;"Lillquist, K.; Lundblad, S.; Barton, B. R. (2005): The Moxee City (Washington) mammoth: Morphostratigraphic, taphonomic, and taxonomic considerations. In: Western North American Naturalist (65), S. 417–428.";;;
Mammuthus columbi;Mammuthus columbi;Miles City;46.57111;-105.78609;0.2;0.075;7-5;;Illinoian;Sangamonian;;;Hill, Christopher L. (2006): Stratigraphic and geochronologic contexts of mammoth (Mammuthus) and other Pleistocene fauna, Upper Missouri Basin (northern Great Plains and Rocky Mountains), U.S.A. In: Quaternary International 142-143, S. 87–106. DOI: 10.1016/j.quaint.2005.03.007.;;;
Mammuthus columbi;Mammuthus columbi;South Fork Deer Creek Drainage, Stream Valleys;47.238121;-104.941195;0.01233;0.00949;1;W;Greenlandian;;US;Montana;Hill, Christopher L. (2006): Stratigraphic and geochronologic contexts of mammoth (Mammuthus) and other Pleistocene fauna, Upper Missouri Basin (northern Great Plains and Rocky Mountains), U.S.A. In: Quaternary International 142-143, S. 87–106. DOI: 10.1016/j.quaint.2005.03.007.;;;
Mammuthus columbi;Mammuthus columbi;Lindsay Mammoth Kill [24DW559];47.25;-105.133333;0.011925;0.00949;1;W;;;;;;;;
Mammuthus columbi;Mammuthus imperator;Lindsay Mammoth Kill [24DW559];47.25;-105.133333;0.011925;0.00949;1;W;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Sun River Canyon;47.6;-112.833333;0.0115;0.0115;1;W;Greenlandian;;US;Montana;Hill, Christopher L. (2006): Stratigraphic and geochronologic contexts of mammoth (Mammuthus) and other Pleistocene fauna, Upper Missouri Basin (northern Great Plains and Rocky Mountains), U.S.A. In: Quaternary International 142-143, S. 87–106. DOI: 10.1016/j.quaint.2005.03.007.     Hill, Christopher L.: Pleistocene Mammals of Montana and their geologic context. In: Museum of the Rockies SVP Guide Book, S. 127–144.;;;
Mammuthus columbi;Mammuthus columbi;Fort Peck, Box Creek;47.998167;-106.446491;0.0336;0.0326;;;;;;;Hill, Christopher L.: Pleistocene Mammals of Montana and their geologic context. In: Museum of the Rockies SVP Guide Book, S. 127–144.;;;
Mammuthus columbi;Mammuthus columbi;Port Townsend;48.116943;-122.760559;2.588;0.0117;;;Pleistocene;;US;Washington;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Port Townsend;48.116943;-122.760559;2.588;0.0117;;;Pleistocene;;US;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Port Townsend;48.116943;-122.760559;2.588;0.0117;;;Pleistocene;;US;Washington;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus columbi;Mt. Tolmie;48.456669;-123.326111;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Mt. Tolmie;48.456669;-123.326111;2.588;0.0117;;;Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Mt. Tolmie;48.456669;-123.326111;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus columbi;Island View Beach, Saanich;48.458611;-123.294724;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Island View Beach, Saanich;48.458611;-123.294724;2.588;0.0117;;;Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Island View Beach, Saanich;48.458611;-123.294724;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus columbi;Cadboro Bay;48.472778;-123.291115;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Cadboro Bay;48.472778;-123.291115;2.588;0.0117;;;Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Cadboro Bay;48.472778;-123.291115;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;South Vancouver Island;48.565;-123.418056;0.035;0.019;3-2;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;James Island;48.601665;-123.347221;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;James Island;48.601665;-123.347221;2.588;0.0117;;;Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;James Island;48.601665;-123.347221;2.588;0.0117;;;Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;James Island;48.601665;-123.347221;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;James Island;48.601665;-123.347221;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus columbi;Havre Area Gravels;48.799999;-110;1.8;0.3;;;Irvingtonian;;US;Montana;C. L. Hill. 2001. Pleistocene mammals of Montana and their geologic context. Museum of the Rockies Occasional Paper 3:127-144;;;
Mammuthus columbi;Mammuthus imperator;Havre Area Gravels;48.799999;-110;1.8;0.3;;;Irvingtonian;;US;;C. L. Hill. 2001. Pleistocene mammals of Montana and their geologic context. Museum of the Rockies Occasional Paper 3:127-144;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Havre Area Gravels;48.799999;-110;1.8;0.3;;;Irvingtonian;;US;Montana;C. L. Hill. 2001. Pleistocene mammals of Montana and their geologic context. Museum of the Rockies Occasional Paper 3:127-144;;;
Mammuthus columbi;Mammuthus columbi;Medicine Hat Unit VII;50.099998;-110.699997;1.8;0.3;;;Irvingtonian;;CA;Alberta;C. S. Churcher. 1984.  In W. C. Mahaney (ed.), Correlation of Quaternary Chronologies;;;
Mammuthus columbi;Mammuthus imperator;Medicine Hat Unit VII;50.099998;-110.699997;1.8;0.3;;;Irvingtonian;;CA;;C. S. Churcher. 1984.  In W. C. Mahaney (ed.), Correlation of Quaternary Chronologies;;;
